file_name,category,ground_truth,ocr_tesseract,similarity,normalized_ocr_tesseract,similarity02,char_accuracy02,char_accuracy,word_accuracy,word_accuracy02,cer02,wer02,cer,wer
0093.jpg,photo,"KIEZKLUB Rathaus Johannisthal Sterndamm 102, 12487 BERLIN im Innenhof SOMMERFEST Sa 3. Sept. 14–19 Uhr INTERESSANTE MARKTSTÄNDE, KINDERSCHMINKEN, KINDERBASTELN, HÜPFBURG, TEDDYAMBULANZ GLASKUNST MIT VORFÜHRUNG, 3D-DRUCK ESSEN UND TRINKEN DUO CHARLSON & LUIS (BRA) SAMBA, CHORO, BOSA NOVA HARTMUT HAKER VON TANZBAR BIS SWINGEND RAINER HERZOG VON GESCHICHTE ZU GESCHICHTE JEDE MENGE KINDERLIEDER DIE HOBBYSTEPPER, MONIKAS TANZMIX, DJ DER CHOR DER FRÖHLICHEN SÄNGER VON JOHANNISTHAL Der Eintritt ist frei.",".\u- P} 20 ST}
YLUD Ralfldus JUNAVINHSTNAL

y X ı
‘?_x 4537 DF !lk

INTERESSANTE MARKTSTÄNDE, KINDERSCHMINKEN,
KINDERBASTELN, HÜPFBURG, TEDDYAMBULANZ

GLASKUNST MIT VORFÜHRUNG, 3D-DRUCK
ESSEN UND TRINKEN n v

DUO CHARLSON & LUIS (BRA) SAMBA, CHORO, BOSA NOVA
HARTMUT HAKER VON TANZBAR BIS SWINGEND

RAINER HERZOG VON GESCHICHTE ZU GESCHICHTE /
JEDE MENGE KINDERLIEDER ‚ j

dd / j x
DIE HOBBYSTEPPER, MONIKAS TANZMIX, DJ N_"" '
DER CHOR DER FRÖHLICHEN SÄNGER SE ®
VON JOHANNISTHAL k

CAEMNTRINSTICREN

v x __ aun M S",0.0,".\u- P} 20 ST} YLUD Ralfldus JUNAVINHSTNAL y X ı ‘?_x 4537 DF !lk INTERESSANTE MARKTSTÄNDE, KINDERSCHMINKEN, KINDERBASTELN, HÜPFBURG, TEDDYAMBULANZ GLASKUNST MIT VORFÜHRUNG, 3D-DRUCK ESSEN UND TRINKEN n v DUO CHARLSON & LUIS (BRA) SAMBA, CHORO, BOSA NOVA HARTMUT HAKER VON TANZBAR BIS SWINGEND RAINER HERZOG VON GESCHICHTE ZU GESCHICHTE / JEDE MENGE KINDERLIEDER ‚ j dd / j x DIE HOBBYSTEPPER, MONIKAS TANZMIX, DJ N_"" ' DER CHOR DER FRÖHLICHEN SÄNGER SE ® VON JOHANNISTHAL k CAEMNTRINSTICREN v x __ aun M S",0.0,0.7051792828685259,0.6792828685258965,0.0,0.0,0.2948207171314741,0.5294117647058824,0.3207171314741036,0.6176470588235294
0094.jpg,photo,"Einladung zur Trauerfeier für unsere geliebte Demokratie *1949 - 2020 26.04.2020 12:00 - 19:00 Mariannenplatz Wir bitten alle Trauergäste nur einzeln oder zu zweit zu kommen und protest- taugliche Schilder, Transparente und Plakate zur Niederlegung mitzubringen. Wir freuen uns auf Eure Trauerreden. Anlage und Mikrofon sind vor Ort. www.Aktion-Eigensinn.net","/ *- 26.04.2020

‚ 12:00 - 19:00
Mavxiannenplatz }
oder zu zweit zu kommen und pratest-

taugliche Schilder, Transparente und

UAnlage und Mikrofen sind vor Ont,",0.0,"/ *- 26.04.2020 ‚ 12:00 - 19:00 Mavxiannenplatz } oder zu zweit zu kommen und pratest- taugliche Schilder, Transparente und UAnlage und Mikrofen sind vor Ont,",0.0,0.4022346368715084,0.3854748603351955,0.0,0.0,0.5977653631284916,0.673469387755102,0.6145251396648045,0.7142857142857143
0095.jpg,photo,"Bohemian Strawberry 🍓 & AmSTARt präsentieren: ICH BRAUCHE EINE GENIE VOL. 15 POPkultur, Feminismus, Change und so ... Songbook Releaseparty LIVE: KATRIN ACHINGER LESEPERFORMANCES & 1-SONG-SETS: ANNETTE BENJAMIN (HANS-A-PLAST), BERNADETTE LA HENGST, DAYN, DIE SUPERERBIN, ELKE BRAUWEILER, FAULENZA, FELINE & STRANGE, HANSJANA, LYDIA DAHER, MALONDA, MARIAMA SAFI, TOTE CRACKHUREN IM KOFFERRAUM MATCHING OUTFITS THE DOCTORELLA BABSI TOLLWUT 12.8. :://aboutblank","POPKI
ab )PKULTUR, FEMINISMUS, CHANGE UND SO -.-
;

;S-A-PLAST),
A =

A==
»
\ E l

Saneeset O Ea",0.0,"POPKI ab )PKULTUR, FEMINISMUS, CHANGE UND SO -.- ; ;S-A-PLAST), A = A== » \ E l Saneeset O Ea",0.0,0.1179039301310044,0.1004366812227074,0.0,0.0,0.8820960698689956,1.0,0.8995633187772926,1.0
0096.jpg,photo,Schmeiß dein Ego weg und FEIER WAS DU LIEBST Für René 25. April Volksbühne am Rosa-Luxemburg-Platz,"Era _

Schmeiß dein Ego weg und Schmeiß dein Ego weg und

FürRene 25. April % FürRene 25. April",0.0,Era _ Schmeiß dein Ego weg und Schmeiß dein Ego weg und FürRene 25. April % FürRene 25. April,0.0,0.4081632653061224,0.3775510204081632,0.0,0.0,0.5918367346938775,0.75,0.6224489795918368,0.75
0097.jpg,photo,UNTERM TECHNO LIEGT DER PUNK :// ABOUT BLANK The kids are clearly not alright Welche Rolle spielen emanzipatorische Subkultur & Bewegung in Ostdeutschland? POLY▶LUX Veranstaltung 13.12.2024 20 Uhr :// about blank,"clearly
not
alright ,

Welche Rolle spielen ‘

emanzipatorische
Subkultur & Bewegung in
Ostdeutschland ? \

Veranstaltung
13.12.2024 >
20Uhr }

:// about blank",0.0,"clearly not alright , Welche Rolle spielen ‘ emanzipatorische Subkultur & Bewegung in Ostdeutschland ? \ Veranstaltung 13.12.2024 > 20Uhr } :// about blank",0.0,0.6415094339622642,0.5990566037735849,0.0,0.0,0.3584905660377358,0.6129032258064516,0.4009433962264151,0.7419354838709677
0098.jpg,photo,"eine benefizveranstaltung von ://about blank und top b3rlin MOVING BEYOND HOPE antinationale amplitude wider die großwetterlage montag, 2. oktober 2023, 18:00 uhr STAAT. NATION. KAPITAL. SCHEISSE. TOP BERLIN . TOP-BERLIN.NET","i SS

eine benefizveranstaltung von ://about blänk und töp b3rlin

u

MOVING
BEYOND
HOPE

antinationale amplitude wider'die großwetterlage

montag, 2.0ktober 2023, 18:00 uhr ‘ [",0.0,"i SS eine benefizveranstaltung von ://about blänk und töp b3rlin u MOVING BEYOND HOPE antinationale amplitude wider'die großwetterlage montag, 2.0ktober 2023, 18:00 uhr ‘ [",0.0,0.6785714285714286,0.6339285714285714,0.0,0.0,0.32142857142857145,0.5666666666666667,0.36607142857142855,0.6333333333333333
0099.jpg,photo,"Vergessene Arbeitskämpfe PUNK Abend Eintritt 8€ Roter Salon in der VOLKSBÜHNE Wann: 29.09., 21 Uhr Wer: EAT LIPSTICK + TOTENWALD arbeitskaempfe@volksbuehne-berlin.de","m m
‘‚„.lu-l‘£'

='_
x",0.0,m m ‘‚„.lu-l‘£' ='_ x,0.0,0.0363636363636363,0.0303030303030302,0.0,0.0,0.9636363636363636,1.0,0.9696969696969697,1.0
0100.jpg,photo,FAMILIEN-FLOHMARKT in der Paul-Schneider-Grundschule 25.05.24 10 - 14 Uhr,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0101.jpg,photo,"Freitag, den 28. Mai 2021 um 17 Uhr Stolpersteinverlegung in Alt-Hohenschönhausen Suermondtstraße 46, 13053 Berlin Blume Luise Albers, geb. Chassin, geb. am 22.12.1878 in Smolensk Musikalische Begleitung: Johann-Vincent Slawinski Blume Luise Albers war mit dem deutschen Beamten Steuersekretär Oskar Albers verheiratet. Die Eheschließung erfolgte am 22.12.1913 in Windhuk (Deutsch-Südwest-Afrika) im Standesamt Windhuk mit der Nr. 63. Das Paar lebte in Hohenschönhausen in der Suermondtstraße 46 vorn parterre. Laut Berliner Adressbuch ist der Straßenbezug noch 1927 als Baustelle eingetragen. Suermondt war Mitbegründer der Grunderwerbs- und Baugesellschaft in Hohenschönhausen, welche die Häuser bauen ließ und auch Eigentümer war. Mit der Fertigstellung der Wohnungen bezog das Ehepaar Albers ihre Wohnung im parterre. Die Wohnung bestand aus zwei Stuben und einer Küche. Blume Albers war Hausfrau. Oskar Albers verstarb am 4. Oktober 1940 in der gemeinsamen Wohnung laut Urkunde an einem Gehirnschlag. Frau Luise Albers war danach bis 1943 im Berliner Adressbuch als Mieterin eingetragen ist. Blume Albers musste Zwangsarbeit leisten in den Pankower Heilanstalten. Am 10. September 1943 wurde Blume Luise Albers mit dem 96. Alterstransport von dem Sammellager Große Hamburger Straße 26 nach Theresienstadt deportiert. Drei Monate später, am 18. Dezember 1943 wurde sie von Theresienstadt nach Auschwitz deportiert und dort ermordet.","Suermondtstra|

geb. am 22.12.1878 in Smolensk

Musikalische ng: Johann-Vincent Slawinski

Blume Luise Albers

deutschen Beamten Steu-
ersekretär Oska

ratet. Die Eheschließung
913 in Windhuk (Deutsch-Südwest-Afrika)
indhuk mit der Nr. 63

Das Paar lebte in Hohenschönhausen in der Suermondts

vorn parterre. Laut Berliner Adressbuch ist der Stra
nzug noch 1927 als Baustelle eingetragen.
‚ermondt war Mitbegründer der Grunderwerbs- und

schaft in Hohenschönhausen, welche die Häus

ıch Eigentümer war. Mit der Fertig: n
hnung im parterre, Die Wohnung bestand aus zwei Stuben und
rer Küche. Blume Albers war Hausfrau,

Oskar Albers verstarb am 4. Oktober 1940 in der gemeinsamen Wöhnung laut Urkunde

an einem Gehirnschlag. Frau Luise Albers war danach bis 1943 Im Berliner Adressbuck
Mieterin eingetragen is en

Blume Albers mı wangsarbeit leisten in den Pankower Heimst

Am 10.September 1943 wurde Blume Luise Albers mit dem 96 Allerstransport von dem

Sammellager Große Hambürger Straße 26 nach Theresienstadt d6POrtiert

Drei Monate später, am 18. Dezember 1943 wurde sie von Theresienstadt nach Ausch-

vitz deportiert und dort ermordet.

7in HT-BLICKE 7 w}
UE N —— C®",0.0,"Suermondtstra| geb. am 22.12.1878 in Smolensk Musikalische ng: Johann-Vincent Slawinski Blume Luise Albers deutschen Beamten Steu- ersekretär Oska ratet. Die Eheschließung 913 in Windhuk (Deutsch-Südwest-Afrika) indhuk mit der Nr. 63 Das Paar lebte in Hohenschönhausen in der Suermondts vorn parterre. Laut Berliner Adressbuch ist der Stra nzug noch 1927 als Baustelle eingetragen. ‚ermondt war Mitbegründer der Grunderwerbs- und schaft in Hohenschönhausen, welche die Häus ıch Eigentümer war. Mit der Fertig: n hnung im parterre, Die Wohnung bestand aus zwei Stuben und rer Küche. Blume Albers war Hausfrau, Oskar Albers verstarb am 4. Oktober 1940 in der gemeinsamen Wöhnung laut Urkunde an einem Gehirnschlag. Frau Luise Albers war danach bis 1943 Im Berliner Adressbuck Mieterin eingetragen is en Blume Albers mı wangsarbeit leisten in den Pankower Heimst Am 10.September 1943 wurde Blume Luise Albers mit dem 96 Allerstransport von dem Sammellager Große Hambürger Straße 26 nach Theresienstadt d6POrtiert Drei Monate später, am 18. Dezember 1943 wurde sie von Theresienstadt nach Ausch- vitz deportiert und dort ermordet. 7in HT-BLICKE 7 w} UE N —— C®",0.0,0.7416434540389972,0.7214484679665738,0.005,0.005,0.25835654596100277,0.415,0.2785515320334262,0.43
0103.jpg,photo,RAUS AUS DER DOSE! 17.05.2020 14–18 Uhr Mariannenplatz Der Rückzug ins Digitale ist keine Alternative! Deine Meinung ist relevant! Kunst ist relevant! Zeigt Eure Künste! Erhebt Eure Stimme! Das Mikrofon steht Euren Reden und Darbietungen offen www.aktion-eigensinn.net,"RAUS AUS DER DOSE!

17.05.2020 14-18 Uhr
Mariannenplatz

Der Rückzug ins Digitale ist keine
Alternative!
. Deine Meinung ist relevant!
> Kunst ist relevant!

Zeigt Eure Künste!
Erhebt Eure Stimme!

Das Mikrofon stel

Euren Reden
Darbietungen offen

www.aktion-€",0.0,RAUS AUS DER DOSE! 17.05.2020 14-18 Uhr Mariannenplatz Der Rückzug ins Digitale ist keine Alternative! . Deine Meinung ist relevant! > Kunst ist relevant! Zeigt Eure Künste! Erhebt Eure Stimme! Das Mikrofon stel Euren Reden Darbietungen offen www.aktion-€,0.0,0.9104477611940298,0.8544776119402985,0.3783783783783784,0.3783783783783784,0.08955223880597014,0.16216216216216217,0.1455223880597015,0.35135135135135137
0104.jpg,photo,Kiezklub Rathaus Johannisthal Sterndamm 102 WEIHNACHTSBAZAR 3. Dez. 14–19 Uhr Draußen: Glühwein und Gegrilltes Feuertonne und Stockbrot weihnachtliche Livemusik Stände mit interessanten Dingen Drinnen: Bastelstraße Kindertheater aus dem Koffer Filzen,kiezk' u|g*:luu..!ollnnnlctlnl'tundamnl„,0.0,kiezk' u|g*:luu..!ollnnnlctlnl'tundamnl„,0.0,0.0999999999999999,0.0999999999999999,0.0,0.0,0.9,1.0,0.9,1.0
0106.jpg,photo,"KEINE QUERFRONT AUF DEM ROSA-LUXEMBURG-PLATZ! ""NICHT OHNE UNS""? – OHNE UNS! Seit nunmehr vier Wochen demonstrieren Neurechte, Verschwörungsideolog*innen und Teile der rechtsradikalen und völkischen Szene auf dem Rosa-Luxemburg-Platz unter dem Banner „Hygienedemo“, organisiert von der „Kommunikationsstelle Demokratischer Widerstand“, deren Initiatoren sich in einem Interview vor dem Reichstag mit wehenden Deutschlandfahnen erklären. Wir rufen deshalb alle antifaschistischen, anarcha-queer-feministischen Menschen zur Verteidigung des Rosa-Luxemburg-Platzes und der Volksbühne auf. Kreativer Kontaktloser Gegenprotest: vor dem Karl Liebknecht Haus um 15 Uhr jeden Samstag und am 1. Mai seid kreativ laut und bunt! Kein Platz für Nazis! #antifaarea V.i.S.d.P.: Karla Krawall, Rosa-Luxemburg Platz 1, 1312 Berlin","KEINE QUERFRONT AUF DEM KOSA-LUXEMBURG-PLATZI

Seit nunmehr vier Wochen demonstrieren Neurechte,
Verschwörungsideolog*innen und Teile der rechtsradikalen und völ-
kischen Szene auf dem Rosa-Luxemburg-Platz unter dem Banner „Hygie-
nedemo“, organisiert von der „Kommunikationsstelle Demokratischer Wi-
derstand“;-deren Initiatoren sich in einem Interview vor dem Reichstag
mit wehenden Deutschlandfahnen erklären. Wir rufen deshalb alle antifa-
schistischen, anarcha-queer-feministischen Menschen zur.Verteidigung
des Rosa-Luxemburg-Platzes und der Volksbühne auf.

| Kreativer Kontaktloser Gegenprotest:
vor dem
Karl Liebknecht Haus

jeden Samstag
und am 1.Mai

seid kreativ Iaut und bunt!",0.0,"KEINE QUERFRONT AUF DEM KOSA-LUXEMBURG-PLATZI Seit nunmehr vier Wochen demonstrieren Neurechte, Verschwörungsideolog*innen und Teile der rechtsradikalen und völ- kischen Szene auf dem Rosa-Luxemburg-Platz unter dem Banner „Hygie- nedemo“, organisiert von der „Kommunikationsstelle Demokratischer Wi- derstand“;-deren Initiatoren sich in einem Interview vor dem Reichstag mit wehenden Deutschlandfahnen erklären. Wir rufen deshalb alle antifa- schistischen, anarcha-queer-feministischen Menschen zur.Verteidigung des Rosa-Luxemburg-Platzes und der Volksbühne auf. | Kreativer Kontaktloser Gegenprotest: vor dem Karl Liebknecht Haus jeden Samstag und am 1.Mai seid kreativ Iaut und bunt!",0.0,0.8118081180811808,0.7982779827798279,0.0495049504950495,0.0495049504950495,0.1881918819188192,0.36633663366336633,0.2017220172201722,0.44554455445544555
0108.jpg,photo,VOLKSBÜHNE Jazzanova The Pool Record Release Konzert 30.06.18 Rosa- Luxemburg- Platz,"VOL

Zz};SBUHNE
KOnZert
30.06.18
Rosa-
Luxemburg-
Platz",0.0,VOL Zz};SBUHNE KOnZert 30.06.18 Rosa- Luxemburg- Platz,0.0,0.5119047619047619,0.4404761904761904,0.0,0.0,0.4880952380952381,0.6363636363636364,0.5595238095238095,1.0
0110.jpg,photo,CLUBS. STADT. KLIMAKRIZE. A100 WEGBASSEN! 2.9. 14°°–22°° MARKGRAFENDAMM,"ECBAS 9ENI

NARKGRAFENDAMN",0.0,ECBAS 9ENI NARKGRAFENDAMN,0.0,0.2676056338028169,0.2535211267605634,0.0,0.0,0.7323943661971831,1.0,0.7464788732394366,1.0
0111.jpg,photo,"50 JAHRE RUMBLE IN THE JUNGLE Podium: Martin Krauß (Sportjournalist taz) Dr. Michela Wrong (britische Journalistin) Fabian Kunow (Moderation) und anschl. Kinodokumentation When we were Kings (1997) Mo., 25. Nov., 19 Uhr //:about blank, Markgrafendamm 24c, 10245 Berlin www.helle-panke.de Helle Panke ROSA LUXEMBURG STIFTUNG","50 JAHRE
RI pUMBLE IN THE JUNGLE

\ Podium:
/ _ Martin Krauß (Sportjournalist taz)
( — — Dr. Michela Wrong (britische Journalistin)
bian Kunow (Moderation)
nschl.
okumentation When we were Kings (1997)

Nov., 19 Uhr

»fendamm 24c, 10245 Berli",0.0,"50 JAHRE RI pUMBLE IN THE JUNGLE \ Podium: / _ Martin Krauß (Sportjournalist taz) ( — — Dr. Michela Wrong (britische Journalistin) bian Kunow (Moderation) nschl. okumentation When we were Kings (1997) Nov., 19 Uhr »fendamm 24c, 10245 Berli",0.0,0.6439628482972136,0.6222910216718267,0.0454545454545454,0.0454545454545454,0.3560371517027864,0.5454545454545454,0.37770897832817335,0.5909090909090909
0112.jpg,photo,"HAUPTSACHE ES KNALLT? NO FUTURE NO DANCEFLOOR. RAVE AUFSTAND ZUM GLOBAL STRIKE. FREITAG, 20.09.19 | 15:00 UHR BERLIN MITTE & ÜBERALL 12:00 UHR FRIDAYS FOR FUTURE RECLAIM CLUB CULTURE","/ [ a

/ NO DA
ZUM GL

UuM

FREITAG, 20.09.19 |_15:00 UHR
S BERLIN MITTE & ÜBERALL

12:00 UHR FRIDAYS FOR FUTURE RECLAIM",0.0,"/ [ a / NO DA ZUM GL UuM FREITAG, 20.09.19 |_15:00 UHR S BERLIN MITTE & ÜBERALL 12:00 UHR FRIDAYS FOR FUTURE RECLAIM",0.0,0.5714285714285714,0.5384615384615384,0.0,0.0,0.42857142857142855,0.5172413793103449,0.46153846153846156,0.5517241379310345
0113.jpg,photo,9. MAI 79. JAHRESTAG DES SIEGES ÜBER NAZIDEUTSCHLAND NIE WIEDER FASCHISMUS! NIE WIEDER KRIEG! DEMONSTRATION / BERLIN 17:30 / S&U-BHF. FRIEDRICHSTR. BEFREIUNG.UND.WIDERSTAND INSTAGRAM: BEFREIUNG.UND.WIDERSTAND,"E WIEDER FASCHISM} JS
NIE WIED R KRIEG! A

MONSIET DEMONSTRATION / BERLIN
ERUI | \

’ ® &$g=\‘/.gklinklß\\sm /

s @ D m
f 173 ‚6 UNDWIDERST a

‘W @ BEFREIUMG

rm WNNERSTAND",0.0,E WIEDER FASCHISM} JS NIE WIED R KRIEG! A MONSIET DEMONSTRATION / BERLIN ERUI | \ ’ ® &$g=\‘/.gklinklß\\sm / s @ D m f 173 ‚6 UNDWIDERST a ‘W @ BEFREIUMG rm WNNERSTAND,0.0,0.3413461538461538,0.3173076923076923,0.0,0.0,0.6586538461538461,1.375,0.6826923076923077,1.25
0114.jpg,photo,KEIN RAMMSTEIN VOR GERICHT STATT AUF DIE BÜHNE! 15.07.23 IN BERLIN SA. 15. JULI – 14:30 UHR THEODOR-HEUSS-PLATZ CA. 16:00 UHR – OLYMPIASTADION + MUSIK @keinrammstein_berlin STOMP THE PATRIARCHY,"DA

-PLATZ

HEUSS
OLYMPIASTADION + MUSIK

SA. 15. JULI - 14:30 UHR THEODOR-
CA. 16:00 UHR

.
Y",0.0,DA -PLATZ HEUSS OLYMPIASTADION + MUSIK SA. 15. JULI - 14:30 UHR THEODOR- CA. 16:00 UHR . Y,0.0,0.3264248704663213,0.2901554404145078,0.0,0.0,0.6735751295336787,0.7241379310344828,0.7098445595854922,0.7586206896551724
0115.jpg,simple,save blank? blank safe! soliparty gegen das klima der angst 16.11.2024 ab 20 Uhr ://about blank I ://,"save blank? blank safe! 16.11.2024 ab 20 Uhr
soliparty gegen das klima der angst :llabout blank",0.0,save blank? blank safe! 16.11.2024 ab 20 Uhr soliparty gegen das klima der angst :llabout blank,0.0,0.504950495049505,0.504950495049505,0.2777777777777778,0.2777777777777778,0.49504950495049505,0.6111111111111112,0.49504950495049505,0.6111111111111112
0116.jpg,simple,"AKTIONSBÜNDNIS KARLSRUHE DEMOKRATIE neu denken! Verschiedene Rede- & Musikbeiträge | Meditation LiveStream https://netzwerk-demokratie.org Familienfreundlich, mit Kinderbereich SAMSTAG 08.08.20 | 12:30–18 Uhr Günther-Klotz Anlage in Karlsruhe Stay Free! Karlsruhe Peace & Love Ettlinger Friedens Gruppe Selber denken, statt denken lassen NETZWERK DEMOKRATIE e.V. QUERDENKEN 721 – Karlsruhe","AKTIONSBÜNDNIS

KARLSRUHE

DEMOKRATIE neu denken!

Verschiedene Rede- & Musikbeiträge | Meditation

LiveStream
emokratie.org

https://netzwerk-d",0.0,AKTIONSBÜNDNIS KARLSRUHE DEMOKRATIE neu denken! Verschiedene Rede- & Musikbeiträge | Meditation LiveStream emokratie.org https://netzwerk-d,0.0,0.3393316195372751,0.313624678663239,0.2608695652173913,0.2608695652173913,0.6606683804627249,0.7391304347826086,0.6863753213367609,0.7608695652173914
0117.jpg,simple,"Bündnis gegen Verdrängung und #Mietenwahnsinn www.mietenwahnsinn.info DIE MIETE IST ZU HOCH! Demo, Samstag 01. Juni 2024 14:00 Uhr Potsdamer Platz","‚ Bündnis gegen Verdrängung und _s:—=

N#MIBIBIIW£IhIISIIIII *
tenw ahnsinn.info |£ ;
@ —
u 8 '
aM

' z>EH

Den Sams?‘ääüi Juni ‚2024
""” ) Uhr Pntsdamerliä",0.0,"‚ Bündnis gegen Verdrängung und _s:—= N#MIBIBIIW£IhIISIIIII * tenw ahnsinn.info |£ ; @ — u 8 ' aM ' z>EH Den Sams?‘ääüi Juni ‚2024 ""” ) Uhr Pntsdamerliä",0.0,0.5,0.4657534246575342,0.0,0.0,0.5,1.15,0.5342465753424658,0.9
0118.jpeg,simple,"Willkommenscafé Wir laden alle von Rassismus betroffenen & migrantischen Menschen zum gegenseitigen Kennenlernen in unser Willkommenscafé ein! Hier bekommt ihr einen Einblick in unsere Arbeit und findet heraus, wie ihr mitarbeiten könnt! Rote Lilly, Emser Str. 114, Neukölln Jeden letzten Mittwoch im Monat 19–21 Uhr","Willkommenscuf 8

Wir _ laden _ alle von Rassismus betroffenen &
migrantischen _ Menschen zum _gegenseitigen „
Kennenlernen in unser Willkommenscafe ein!

eAN
G O
S >
‘3

€R L\e",0.0,Willkommenscuf 8 Wir _ laden _ alle von Rassismus betroffenen & migrantischen _ Menschen zum _gegenseitigen „ Kennenlernen in unser Willkommenscafe ein! eAN G O S > ‘3 €R L\e,0.0,0.4493670886075949,0.4240506329113924,0.0,0.0,0.5506329113924051,0.8,0.5759493670886076,0.8222222222222222
0119.jpeg,simple,"HÄNDE WEG VON UNSEREM LAND! PALÄSTINA STEHT NICHT ZUM VERKAUF LAUFDEMONSTRATION FÜR PALÄSTINA SAMSTAG, 01.03. UM 13 UHR U-BAHN & S-BAHN ZOOLOGISCHER GARTEN, BERLIN","HÄNDE WEG VON UNSEREM LAND!

PALASTINA
STEHT
NICHT ZUM
VERKAUF

LAUFDEMONSTRATION FÜR PALÄSTINA
SAMSTAG, 01.03. UM 13 UHR

U-BAHN & S-BAHN ZOOLOGISCHER
GARTEN, BERLIN",0.0,"HÄNDE WEG VON UNSEREM LAND! PALASTINA STEHT NICHT ZUM VERKAUF LAUFDEMONSTRATION FÜR PALÄSTINA SAMSTAG, 01.03. UM 13 UHR U-BAHN & S-BAHN ZOOLOGISCHER GARTEN, BERLIN",0.0,0.9938650306748468,0.9263803680981596,0.9583333333333334,0.9583333333333334,0.006134969325153374,0.041666666666666664,0.0736196319018405,0.375
0120.jpg,simple,Wahlkampf-Veranstaltung STADTHALLE LEONBERG Römerstraße 110 | 71229 Leonberg 22.01. BEGINN 19 UHR | EINLASS 18 UHR LARS HAISE MARKUS FROHNMAIER TINO CHRUPALLA EMIL SÄNZE DIANA ZIMMER DEUTSCHLAND ZUERST! AfD Landesverband Baden-Württemberg,"Wahlkampf-Veranstaltung
STADTHALLE LEONBERG - semeorenuss en

Römerstraße 110 | 71229 Leonberg

/""4' e

} TINO
RS W |MARKUS mun CHRUPALLA gMIL DIANA
HAISE 'FROHNMAIER1 A SÄNZE ZIMMER

DEUTSCHLAND ZUERST!
— AfD

m  Württemban 1g",0.0,"Wahlkampf-Veranstaltung STADTHALLE LEONBERG - semeorenuss en Römerstraße 110 | 71229 Leonberg /""4' e } TINO RS W |MARKUS mun CHRUPALLA gMIL DIANA HAISE 'FROHNMAIER1 A SÄNZE ZIMMER DEUTSCHLAND ZUERST! — AfD m Württemban 1g",0.0,0.5336134453781513,0.4957983193277311,0.0967741935483871,0.0967741935483871,0.46638655462184875,0.7419354838709677,0.5042016806722689,0.8064516129032258
0121.jpg,simple,Zeit für Fans 05.12.2024 Mach dein Foto mit dem Nikolaus Und sicher dir den Adventsrabatt. Auguste-Viktoria-Allee 99  //  13403 Berlin,"p } x
Zeit für Fans A 3 S }

05.12.2024 ; #

Auguste-Viktoria-Allee 99 // 13403 Berlin
; s

N
I
BN",0.0,p } x Zeit für Fans A 3 S } 05.12.2024 ; # Auguste-Viktoria-Allee 99 // 13403 Berlin ; s N I BN,0.0,0.3432835820895522,0.3134328358208955,0.0,0.0,0.6567164179104478,1.0,0.6865671641791045,0.9
0122.jpg,simple,"25. APRIL, 2023 20.00 UHR OMAS ON STAGE PERFORMANCES, LIEDER, GEDICHTE... IM CAFÉ KORB Brandstätte 9, 1010 Wien Reservierung erforderlich: jenny@happybusiness.at Omas-on-Stage ist eine Theatergruppe innerhalb der Aktivistinnengruppe OMAS GEGEN RECHTS. In den letzten 3 Jahren sind wir bei zahlreichen Interventionen und Straßentheater, sowie beim Wiener Kultursommer, Demonstrationen und Frauenveranstaltungen aufgetreten. Omas-On-Stage besteht aus 12 Frauen– professionellen Schauspielerinnen und Laiendarstellerinnen. Durch unsere Aktionen beleuchten wir auch die Rolle, die ältere Frauen im politischen Geschehen und in der Gesellschaft spielen und können. Immer auch mit Humor und Ironie! FREIE SPENDE","29. APRIL, 20223 OMAS
20.00 UHR ﬁ'ﬂ
ISTAGE|

PERF[]RMANGES
LIEDER, GEDICHTE.

Omes-on-Stage ist eine Theatergruppe innerhalb

IV der Aktivistinnengruppe OMAS GEGEN RECHTS.

| In den letzen 3 Jahren sind wir bei zahl

n Interventionen und Strassentheater, sowie beim
r Wiener Kultursommer, Demonstrationen und
Frauenveranstaltungen aufgetreten.

Omas-On-Stage besteht aus 12 Frauen- professionellen

® Schauspielerinnen und Laiendarstellerinnen. Durch
Hegn unsere Aktionen beleuchten wir auch die Rolle,
die älterer Frauen im politischen Geschehen und

in der Gesellschaft spielen können.

Immer auch mit Humor und Ironie!
FREIE SPENDE",0.0,"29. APRIL, 20223 OMAS 20.00 UHR ﬁ'ﬂ ISTAGE| PERF[]RMANGES LIEDER, GEDICHTE. Omes-on-Stage ist eine Theatergruppe innerhalb IV der Aktivistinnengruppe OMAS GEGEN RECHTS. | In den letzen 3 Jahren sind wir bei zahl n Interventionen und Strassentheater, sowie beim r Wiener Kultursommer, Demonstrationen und Frauenveranstaltungen aufgetreten. Omas-On-Stage besteht aus 12 Frauen- professionellen ® Schauspielerinnen und Laiendarstellerinnen. Durch Hegn unsere Aktionen beleuchten wir auch die Rolle, die älterer Frauen im politischen Geschehen und in der Gesellschaft spielen können. Immer auch mit Humor und Ironie! FREIE SPENDE",0.0,0.8028368794326242,0.7787234042553192,0.0224719101123595,0.0224719101123595,0.1971631205673759,0.34831460674157305,0.22127659574468084,0.42696629213483145
